2.500000000000000000e-01,2.352941176470588203e-01,0.000000000000000000e+00,8.072289156626506479e-01,6.097560975609755962e-02,2.321428571428571508e-01,7.909604519774011966e-02,7.079646017699114946e-02,6.382978723404254540e-01,3.947368421052632192e-01,7.083333333333333703e-01,2.786885245901639663e-01,6.776859504132231038e-01,8.110599078341014234e-01,8.108108108108108558e-01,5.714285714285715079e-01,5.483870967741936164e-01,2.907662082514734792e-01,4.615384615384615086e-01,5.454545454545455252e-01,1.513157894736842091e-01,7.142857142857143016e-01,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.058823529411765163e-01,3.493975903614457978e-01,6.867469879518072196e-01,1.829268292682926789e-01,7.500000000000000000e-01,3.446327683615819093e-01,1.061946902654867519e-01,7.446808510638298628e-01,3.157894736842105643e-01,6.666666666666666297e-01,3.442622950819672067e-01,3.793388429752065916e-01,5.011520737327188613e-01,2.342342342342342565e-01,7.252747252747253626e-01,7.096774193548387455e-01,4.440078585461689764e-01,5.000000000000000000e-01,6.363636363636363535e-01,1.447368421052631360e-01,3.061224489795918435e-01,1.000000000000000000e+00,1.400000000000000000e+01,2.899999999999999800e-01
7.500000000000000000e-01,1.176470588235294101e-01,0.000000000000000000e+00,3.012048192771084598e-01,3.658536585365853439e-02,1.607142857142857262e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.263157894736841813e-01,4.583333333333332593e-01,0.000000000000000000e+00,7.677685950413223326e-01,8.951612903225806273e-01,6.531531531531531432e-01,9.230769230769229061e-01,9.354838709677418818e-01,4.852652259332023710e-01,6.538461538461538547e-01,9.090909090909092827e-01,1.118421052631578816e-01,3.061224489795918435e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,3.855421686746988152e-01,7.590361445783132543e-01,9.756097560975610095e-02,6.071428571428570953e-01,6.723163841807909824e-01,2.566371681415929307e-01,8.723404255319148204e-01,7.894736842105264107e-02,4.166666666666666297e-01,4.262295081967213406e-01,6.983471074380165344e-01,6.451612903225806273e-01,4.684684684684685130e-01,1.098901098901098640e-02,3.225806451612902442e-02,1.964636542239685604e-02,3.846153846153849143e-02,4.545454545454543499e-02,7.105263157894736725e-01,6.122448979591835760e-01,5.000000000000000000e+00,1.900000000000000000e+01,3.200000000000000067e-01
7.500000000000000000e-01,7.058823529411765163e-01,3.493975903614457978e-01,6.867469879518072196e-01,2.804878048780488076e-01,4.642857142857143016e-01,3.333333333333333148e-01,2.035398230088495963e-01,8.510638297872339386e-01,5.000000000000000000e-01,2.916666666666666852e-01,3.442622950819672067e-01,6.256198347107437829e-01,4.412442396313364101e-01,3.243243243243243423e-01,8.461538461538462563e-01,8.387096774193548709e-01,6.915520628683693438e-01,7.692307692307692735e-01,8.181818181818182323e-01,1.447368421052631360e-01,5.714285714285713969e-01,4.000000000000000000e+00,1.400000000000000000e+01,2.899999999999999800e-01
7.500000000000000000e-01,9.411764705882352811e-01,5.301204819277108848e-01,5.301204819277108848e-01,5.365853658536585691e-01,4.642857142857143016e-01,3.728813559322033955e-01,2.743362831858407458e-01,5.957446808510636904e-01,5.789473684210526550e-01,1.249999999999999861e-01,2.786885245901639663e-01,6.520661157024792987e-01,5.737327188940092304e-01,4.324324324324324564e-01,9.450549450549450281e-01,9.354838709677418818e-01,9.115913555992141148e-01,9.230769230769230171e-01,8.636363636363637575e-01,2.236842105263157632e-01,5.306122448979591066e-01,4.000000000000000000e+00,1.800000000000000000e+01,4.400000000000000022e-01
1.000000000000000000e+00,4.705882352941176405e-01,7.228915662650602370e-01,6.024096385542169196e-01,3.658536585365853439e-02,4.285714285714285476e-01,4.293785310734463123e-01,2.035398230088495963e-01,6.808510638297872175e-01,2.631578947368420560e-02,6.666666666666666297e-01,1.639344262295082122e-01,6.247933884297520724e-01,5.483870967741935054e-01,6.126126126126125726e-01,3.296703296703297481e-02,3.225806451612902442e-02,6.090373280943025408e-02,7.692307692307694122e-02,9.090909090909086998e-02,8.881578947368421462e-01,5.510204081632652517e-01,5.000000000000000000e+00,1.000000000000000000e+01,5.999999999999999778e-01
5.000000000000000000e-01,9.411764705882352811e-01,8.072289156626506479e-01,2.650602409638554424e-01,7.195121951219511924e-01,3.214285714285714524e-01,5.254237288135593653e-01,5.398230088495575840e-01,8.297872340425530568e-01,6.842105263157894912e-01,1.666666666666666852e-01,3.606557377049180446e-01,7.570247933884297620e-01,6.232718894009217081e-01,5.765765765765765716e-01,8.681318681318681563e-01,7.741935483870968637e-01,7.504911591355599709e-01,8.846153846153844702e-01,8.181818181818182323e-01,5.921052631578949121e-02,2.448979591836734637e-01,3.000000000000000000e+00,1.800000000000000000e+01,6.700000000000000400e-01
2.500000000000000000e-01,9.411764705882352811e-01,8.674698795180723065e-01,7.349397590361446131e-01,8.536585365853658347e-01,6.428571428571429047e-01,6.610169491525423879e-01,3.628318584070796549e-01,8.723404255319148204e-01,6.842105263157894912e-01,6.666666666666666297e-01,6.393442622950820109e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.263736263736263687e-01,5.483870967741936164e-01,4.145383104125736629e-01,4.230769230769231282e-01,5.909090909090910504e-01,7.894736842105262720e-02,7.142857142857143016e-01,2.000000000000000000e+00,1.800000000000000000e+01,7.199999999999999734e-01
0.000000000000000000e+00,9.411764705882352811e-01,8.072289156626506479e-01,7.349397590361446131e-01,4.024390243902439268e-01,5.892857142857143016e-01,5.367231638418079598e-01,2.654867256637168382e-01,5.957446808510636904e-01,3.684210526315789824e-01,4.999999999999999445e-01,7.213114754098360892e-01,7.429752066115702380e-01,4.331797235023041592e-01,5.225225225225225145e-01,7.472527472527472625e-01,7.419354838709677491e-01,5.736738703339882006e-01,6.538461538461538547e-01,6.818181818181818787e-01,1.776315789473684181e-01,1.632653061224489666e-01,1.000000000000000000e+00,1.800000000000000000e+01,6.700000000000000400e-01
2.500000000000000000e-01,9.411764705882352811e-01,1.000000000000000000e+00,2.650602409638554424e-01,3.658536585365853577e-01,2.500000000000000000e-01,6.949152542372881713e-01,6.548672566371681603e-01,8.085106382978721751e-01,3.157894736842105643e-01,1.666666666666666852e-01,6.393442622950820109e-01,6.347107438016529324e-01,5.506912442396313390e-01,5.135135135135135975e-01,5.384615384615385469e-01,4.516129032258064946e-01,1.650294695481336060e-01,1.923076923076923184e-01,4.545454545454546413e-01,8.552631578947368640e-02,5.918367346938775420e-01,2.000000000000000000e+00,1.800000000000000000e+01,8.299999999999999600e-01
2.500000000000000000e-01,9.411764705882352811e-01,6.024096385542169196e-01,6.024096385542169196e-01,6.463414634146341653e-01,6.964285714285713969e-01,5.141242937853107708e-01,2.566371681415929307e-01,8.723404255319148204e-01,6.578947368421053099e-01,4.999999999999999445e-01,6.393442622950820109e-01,7.181818181818181435e-01,9.527649769585253559e-01,9.144144144144145114e-01,5.934065934065935188e-01,5.161290322580645018e-01,3.555992141453830913e-01,3.461538461538461453e-01,5.454545454545455252e-01,4.605263157894737280e-02,6.530612244897958663e-01,2.000000000000000000e+00,1.800000000000000000e+01,5.000000000000000000e-01
7.500000000000000000e-01,9.411764705882352811e-01,4.698795180722891707e-01,2.650602409638554424e-01,6.097560975609755962e-01,4.821428571428571508e-01,4.745762711864406902e-01,3.362831858407080432e-01,7.021276595744680993e-01,5.789473684210526550e-01,2.083333333333332593e-01,1.803278688524590223e-01,6.363636363636363535e-01,6.566820276497695730e-01,6.666666666666667407e-01,9.010989010989010062e-01,8.387096774193548709e-01,7.249508840864440362e-01,6.923076923076922906e-01,8.181818181818182323e-01,6.578947368421050879e-02,4.693877551020408379e-01,4.000000000000000000e+00,1.800000000000000000e+01,3.900000000000000133e-01
2.500000000000000000e-01,5.882352941176470784e-01,6.024096385542169196e-01,1.000000000000000000e+00,4.878048780487804770e-01,3.571428571428571508e-01,3.672316384180790982e-01,3.362831858407080432e-01,7.872340425531912933e-01,6.578947368421053099e-01,4.583333333333332593e-01,8.196721311475410054e-01,8.719008264462809743e-01,8.099078341013824511e-01,5.945945945945946276e-01,5.824175824175824578e-01,4.838709677419355537e-01,5.893909626719057160e-01,5.384615384615385469e-01,5.454545454545455252e-01,1.315789473684210453e-01,6.734693877551020114e-01,2.000000000000000000e+00,1.200000000000000000e+01,5.000000000000000000e-01
1.000000000000000000e+00,9.411764705882352811e-01,1.000000000000000000e+00,9.397590361445783413e-01,1.829268292682926789e-01,3.214285714285714524e-01,7.740112994350282216e-01,5.398230088495575840e-01,8.085106382978721751e-01,1.315789473684210453e-01,2.916666666666666852e-01,6.393442622950820109e-01,7.842975206611569883e-01,6.474654377880184608e-01,5.225225225225225145e-01,3.296703296703297481e-02,3.225806451612902442e-02,3.143418467583496828e-02,3.846153846153849143e-02,9.090909090909086998e-02,9.342105263157893802e-01,8.775510204081631294e-01,5.000000000000000000e+00,1.800000000000000000e+01,8.299999999999999600e-01
5.000000000000000000e-01,9.411764705882352811e-01,6.024096385542169196e-01,6.746987951807229544e-01,4.634146341463414864e-01,5.535714285714286031e-01,5.310734463276836070e-01,2.831858407079646534e-01,7.446808510638298628e-01,4.736842105263158187e-01,3.333333333333332593e-01,3.606557377049180446e-01,6.677685950413223548e-01,5.403225806451612545e-01,5.000000000000000000e-01,8.681318681318681563e-01,7.419354838709677491e-01,6.581532416502946514e-01,6.153846153846154188e-01,7.727272727272727071e-01,8.552631578947368640e-02,3.469387755102040227e-01,3.000000000000000000e+00,1.800000000000000000e+01,5.000000000000000000e-01
2.500000000000000000e-01,6.470588235294117974e-01,5.542168674698795261e-01,9.277108433734940762e-01,4.512195121951219634e-01,4.821428571428571508e-01,3.615819209039548010e-01,2.477876106194690786e-01,8.723404255319148204e-01,6.578947368421053099e-01,6.249999999999998890e-01,7.540983606557377650e-01,8.074380165289256617e-01,7.223502304147465525e-01,4.639639639639639990e-01,5.934065934065935188e-01,5.161290322580645018e-01,4.184675834970530417e-01,5.000000000000000000e-01,5.909090909090910504e-01,1.447368421052631360e-01,6.530612244897958663e-01,2.000000000000000000e+00,1.300000000000000000e+01,4.600000000000000200e-01
7.500000000000000000e-01,9.411764705882352811e-01,8.072289156626506479e-01,8.072289156626506479e-01,9.146341463414634498e-01,4.821428571428571508e-01,3.389830508474576121e-01,3.362831858407080432e-01,6.808510638297872175e-01,8.947368421052630527e-01,3.749999999999999445e-01,9.836065573770491621e-02,6.388429752066115963e-01,7.177419354838709964e-01,7.567567567567567988e-01,1.000000000000000000e+00,1.000000000000000000e+00,7.701375245579568096e-01,8.461538461538462563e-01,1.000000000000000000e+00,1.052631578947368224e-01,7.142857142857143016e-01,4.000000000000000000e+00,1.800000000000000000e+01,6.700000000000000400e-01
5.000000000000000000e-01,1.176470588235294101e-01,0.000000000000000000e+00,6.024096385542169196e-01,7.317073170731706877e-02,1.250000000000000000e-01,2.259887005649717506e-02,5.309734513274336903e-02,8.297872340425530568e-01,9.736842105263158187e-01,3.333333333333332593e-01,4.098360655737705027e-01,6.380165289256198857e-01,6.036866359447005115e-01,7.432432432432433123e-01,8.791208791208791062e-01,8.387096774193548709e-01,6.463654223968565704e-01,8.461538461538462563e-01,9.090909090909092827e-01,1.710526315789473728e-01,3.061224489795918435e-01,3.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,9.411764705882352811e-01,6.024096385542169196e-01,7.349397590361446131e-01,6.951219512195121464e-01,4.285714285714285476e-01,4.632768361581920957e-01,3.805309734513274700e-01,8.085106382978721751e-01,7.105263157894735615e-01,2.083333333333332593e-01,3.606557377049180446e-01,8.652892561983470676e-01,6.474654377880184608e-01,9.099099099099099419e-01,9.670329670329669280e-01,9.032258064516127671e-01,1.000000000000000000e+00,9.615384615384614531e-01,9.090909090909092827e-01,1.184210526315789408e-01,5.306122448979591066e-01,4.000000000000000000e+00,1.800000000000000000e+01,5.000000000000000000e-01
5.000000000000000000e-01,6.470588235294117974e-01,5.542168674698795261e-01,4.578313253012048500e-01,3.536585365853658347e-01,3.214285714285714524e-01,3.785310734463276927e-01,3.274336283185840801e-01,7.872340425531912933e-01,5.000000000000000000e-01,3.333333333333332593e-01,5.081967213114754189e-01,6.685950413223140654e-01,7.142857142857143016e-01,4.819819819819819440e-01,8.021978021978022344e-01,7.096774193548387455e-01,5.893909626719057160e-01,7.307692307692307265e-01,7.272727272727274039e-01,3.289473684210525439e-02,2.857142857142856984e-01,3.000000000000000000e+00,1.300000000000000000e+01,4.600000000000000200e-01
2.500000000000000000e-01,5.882352941176470507e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.878048780487805047e-02,1.785714285714285754e-01,1.694915254237288130e-02,1.769911504424778390e-02,4.255319148936170248e-01,6.315789473684211286e-01,7.916666666666665186e-01,0.000000000000000000e+00,2.793388429752066138e-01,0.000000000000000000e+00,1.261261261261261701e-01,4.395604395604395531e-01,3.548387096774193727e-01,2.573673870333988423e-01,3.461538461538461453e-01,4.090909090909091161e-01,4.605263157894737280e-02,6.326530612244897211e-01,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e-01,2.352941176470588203e-01,0.000000000000000000e+00,3.975903614457831914e-01,6.097560975609755962e-02,7.142857142857142461e-02,9.604519774011299749e-02,1.858407079646018090e-01,8.085106382978721751e-01,3.947368421052632192e-01,1.666666666666666852e-01,8.196721311475410054e-01,6.314049586776859790e-01,3.387096774193548154e-01,5.045045045045044585e-01,8.571428571428572063e-01,7.419354838709677491e-01,5.206286836935166695e-01,8.076923076923077094e-01,8.181818181818182323e-01,1.447368421052631360e-01,1.224489795918367180e-01,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.176470588235294101e-01,0.000000000000000000e+00,9.036144578313253239e-01,1.219512195121951262e-02,1.964285714285714246e-01,3.954802259887005983e-02,1.769911504424778390e-02,5.957446808510636904e-01,2.368421052631578816e-01,5.833333333333332593e-01,4.098360655737705027e-01,7.049586776859504411e-01,2.672811059907834186e-01,4.819819819819819440e-01,1.098901098901098640e-02,3.225806451612902442e-02,0.000000000000000000e+00,3.846153846153849143e-02,0.000000000000000000e+00,8.223684210526315264e-01,4.489795918367346927e-01,5.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e-01,3.529411764705882582e-01,4.578313253012048500e-01,6.024096385542169196e-01,2.804878048780488076e-01,2.678571428571428492e-01,1.468926553672316448e-01,1.858407079646018090e-01,7.234042553191489811e-01,7.631578947368420351e-01,3.333333333333332593e-01,6.229508196721311730e-01,6.404958677685950175e-01,4.078341013824884898e-01,5.900900900900900581e-01,8.681318681318681563e-01,7.741935483870968637e-01,7.858546168958742140e-01,7.692307692307692735e-01,8.181818181818182323e-01,1.973684210526316096e-01,4.489795918367346927e-01,3.000000000000000000e+00,8.000000000000000000e+00,3.800000000000000044e-01
1.000000000000000000e+00,7.058823529411765163e-01,3.493975903614457978e-01,4.337349397590361533e-01,1.219512195121951262e-02,5.178571428571429047e-01,4.519774011299435013e-01,1.769911504424779014e-01,8.297872340425530568e-01,0.000000000000000000e+00,3.749999999999999445e-01,4.754098360655737432e-01,7.479338842975206125e-01,6.313364055299539590e-01,5.810810810810811411e-01,3.296703296703297481e-02,3.225806451612902442e-02,4.911591355599213837e-02,7.692307692307694122e-02,4.545454545454543499e-02,8.157894736842105088e-01,7.142857142857143016e-01,5.000000000000000000e+00,1.400000000000000000e+01,2.899999999999999800e-01
0.000000000000000000e+00,9.411764705882352811e-01,6.024096385542169196e-01,6.746987951807229544e-01,4.390243902439024404e-01,7.321428571428570953e-01,5.028248587570621764e-01,2.035398230088495963e-01,6.595744680851063357e-01,4.473684210526315819e-01,5.416666666666666297e-01,1.803278688524590223e-01,7.371900826446281529e-01,6.601382488479262678e-01,7.972972972972972583e-01,8.131868131868131844e-01,7.096774193548387455e-01,7.229862475442043745e-01,6.923076923076922906e-01,6.818181818181818787e-01,1.710526315789473728e-01,4.081632653061224580e-01,1.000000000000000000e+00,1.800000000000000000e+01,5.000000000000000000e-01
1.000000000000000000e+00,9.411764705882352811e-01,6.024096385542169196e-01,6.024096385542169196e-01,1.341463414634146423e-01,6.428571428571429047e-01,7.740112994350282216e-01,2.831858407079646534e-01,9.148936170212764729e-01,1.052631578947368224e-01,4.583333333333332593e-01,5.409836065573770947e-01,7.082644628099173945e-01,6.658986175115206851e-01,6.216216216216217116e-01,2.197802197802197280e-02,3.225806451612902442e-02,1.041257367387033450e-01,7.692307692307694122e-02,4.545454545454543499e-02,1.000000000000000000e+00,6.734693877551020114e-01,5.000000000000000000e+00,1.800000000000000000e+01,5.000000000000000000e-01
0.000000000000000000e+00,3.529411764705882582e-01,4.578313253012048500e-01,6.024096385542169196e-01,2.073170731707316972e-01,3.571428571428571508e-01,1.977401129943502922e-01,1.504424778761062342e-01,8.085106382978721751e-01,5.526315789473684736e-01,4.999999999999999445e-01,6.229508196721311730e-01,6.239669421487603618e-01,4.792626728110598866e-01,3.603603603603603989e-01,7.472527472527472625e-01,7.741935483870968637e-01,8.035363457760313910e-01,8.076923076923077094e-01,7.272727272727274039e-01,3.289473684210525439e-02,4.081632653061224580e-01,1.000000000000000000e+00,8.000000000000000000e+00,3.800000000000000044e-01
1.000000000000000000e+00,9.411764705882352811e-01,8.072289156626506479e-01,6.746987951807229544e-01,1.951219512195122019e-01,5.714285714285713969e-01,1.000000000000000000e+00,4.247787610619469523e-01,8.723404255319148204e-01,1.052631578947368224e-01,4.999999999999999445e-01,7.213114754098360892e-01,7.330578512396693780e-01,5.529953917050691725e-01,5.405405405405405705e-01,4.395604395604394560e-02,6.451612903225806273e-02,9.037328094302554682e-02,1.153846153846153771e-01,9.090909090909086998e-02,9.473684210526315264e-01,9.795918367346938549e-01,5.000000000000000000e+00,1.800000000000000000e+01,6.700000000000000400e-01
0.000000000000000000e+00,9.411764705882352811e-01,1.000000000000000000e+00,5.301204819277108848e-01,4.756097560975609539e-01,7.321428571428570953e-01,5.084745762711864181e-01,2.123893805309734761e-01,5.744680851063828086e-01,4.210526315789473450e-01,1.000000000000000000e+00,1.803278688524590223e-01,7.495867768595041447e-01,6.624423963133641013e-01,5.810810810810811411e-01,7.472527472527472625e-01,6.451612903225807383e-01,5.677799607072691046e-01,6.538461538461538547e-01,5.909090909090910504e-01,1.578947368421052544e-01,1.632653061224489666e-01,1.000000000000000000e+00,1.800000000000000000e+01,8.299999999999999600e-01
5.000000000000000000e-01,7.058823529411765163e-01,3.493975903614457978e-01,6.867469879518072196e-01,5.487804878048780921e-01,3.928571428571428492e-01,2.033898305084745894e-01,2.300884955752212635e-01,8.297872340425530568e-01,1.000000000000000000e+00,2.083333333333332593e-01,2.295081967213115082e-01,5.413223140495867503e-01,3.341013824884792593e-01,4.099099099099098864e-01,8.571428571428572063e-01,8.064516129032258673e-01,9.096267190569744532e-01,1.000000000000000000e+00,9.090909090909092827e-01,1.447368421052631360e-01,2.857142857142856984e-01,3.000000000000000000e+00,1.400000000000000000e+01,2.899999999999999800e-01
5.000000000000000000e-01,9.411764705882352811e-01,1.000000000000000000e+00,6.746987951807229544e-01,7.926829268292683306e-01,3.750000000000000000e-01,4.915254237288135819e-01,4.690265486725663791e-01,8.085106382978721751e-01,7.368421052631578538e-01,3.749999999999999445e-01,3.606557377049180446e-01,8.950413223140495367e-01,9.354838709677418818e-01,9.234234234234234284e-01,9.340659340659340781e-01,8.387096774193548709e-01,7.701375245579568096e-01,8.461538461538462563e-01,8.636363636363637575e-01,9.210526315789474561e-02,3.673469387755101678e-01,3.000000000000000000e+00,1.800000000000000000e+01,8.299999999999999600e-01
